HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
1,1,2.56173207e-05,2.70684777e-05,6.13168368e-07,611
1,2,8.42841910e-05,6.21989093e-05,1.69305088e-06,320
1,3,2.20342517e-05,8.54527534e-05,8.01445594e-07,823
1,4,8.34902603e-05,8.99860897e-05,3.40012548e-07,293
1,5,1.21937766e-04,9.11867683e-05,3.44117757e-06,3283
1,6,1.01533289e-04,1.10718487e-04,9.17404577e-07,1213
1,7,9.28805821e-05,1.11954170e-04,1.85279453e-06,1242
1,8,1.87037022e-05,1.14650946e-04,7.88544014e-07,809
1,9,2.38236844e-05,8.54041355e-05,5.24338702e-06,55
1,10,4.89622835e-05,1.39423164e-05,7.47235481e-06,1545
1,11,9.92893765e-05,4.60986048e-05,8.37229072e-06,1624
1,12,7.85480879e-05,4.55872869e-05,8.54758400e-06,402
1,13,1.06319931e-04,1.07207670e-04,8.58993008e-06,732
1,14,1.20854282e-04,7.70301194e-05,1.08634740e-05,870
1,15,1.34711945e-05,2.48350370e-05,1.14220993e-05,711
1,16,8.21325666e-05,6.75169504e-05,1.81472842e-05,5932
1,17,1.19132555e-05,3.94223789e-05,1.52452540e-05,674
1,18,1.31276000e-04,5.70238954e-05,1.69414252e-05,2340
1,19,1.00078018e-04,1.20889054e-04,1.53483561e-05,472
1,20,6.69405881e-06,7.04574632e-05,1.86363450e-05,745
1,21,2.85333244e-05,1.03881146e-04,1.67560884e-05,70
1,22,1.26669938e-05,3.93250193e-05,1.82815475e-05,16
1,23,1.27847103e-04,2.60002344e-05,2.20789298e-05,772
1,24,1.40277814e-04,1.65633992e-05,2.19206431e-05,218
1,25,7.57991220e-05,1.23554593e-04,2.26682369e-05,786
1,26,1.05487758e-04,3.86043866e-05,2.57953798e-05,2322
1,27,8.23968949e-05,6.71265298e-05,2.30000023e-05,31
1,28,5.42252637e-05,8.60758009e-05,2.68220538e-05,1048
1,29,2.56457079e-05,1.28448984e-04,2.76506198e-05,1529
1,30,9.85096995e-05,1.13668921e-05,2.71129502e-05,228
1,31,1.12245594e-04,3.58337129e-05,3.02745830e-05,813
1,32,9.42755214e-05,5.35048348e-05,3.04216173e-05,946
1,33,4.13649577e-05,1.33096430e-04,3.24638095e-05,2651
1,34,1.08286345e-04,2.24693504e-05,3.19603241e-05,1357
1,35,5.73359612e-05,8.67878916e-05,3.13380806e-05,431
1,36,7.62373820e-05,5.55312072e-05,3.54395743e-05,3945
1,37,6.55770345e-05,1.35620459e-04,3.29901959e-05,754
1,38,8.82896347e-05,1.12817488e-05,3.30720650e-05,321
1,39,5.24683855e-05,2.84436865e-05,3.29765608e-05,305
1,40,1.41786450e-05,5.31179212e-05,3.55224074e-05,1107
1,41,5.07004188e-05,6.32994561e-05,3.41029699e-05,447
1,42,3.98373850e-05,3.71654028e-06,3.43309039e-05,51
1,43,9.43591367e-05,7.24439269e-06,3.43951542e-05,33
1,44,7.04492923e-05,5.38236818e-05,3.69034897e-05,1772
1,45,1.88302001e-05,5.68874239e-05,3.50900664e-05,900
1,46,8.40837856e-06,6.61331796e-05,3.68583205e-05,76
1,47,2.85682872e-05,2.14292650e-05,3.72856666e-05,446
1,48,4.04564635e-05,3.04109062e-06,3.74412011e-05,91
1,49,1.15428476e-04,4.27449704e-05,4.11347028e-05,2787
1,50,1.36813542e-04,1.13059694e-04,4.09044187e-05,737
1,51,1.10483843e-05,3.08443341e-05,4.12690497e-05,1230
1,52,1.76715421e-05,7.09210799e-05,4.14086717e-05,678
1,53,4.42020646e-05,1.04814331e-04,4.14327405e-05,740
1,54,1.13145943e-04,2.45403116e-05,4.19873140e-05,797
1,55,4.58420218e-05,1.24690458e-04,4.49736399e-05,3116
1,56,3.35292862e-05,9.02886823e-05,4.41384364e-05,1102
1,57,5.00131719e-05,9.03334003e-05,4.36019072e-05,982
1,58,1.13481066e-04,1.29345761e-04,4.43558274e-05,805
1,59,9.21176252e-05,1.18005839e-04,4.58338582e-05,493
1,60,5.40268848e-05,1.14012391e-05,4.70965279e-05,366
1,61,7.80098708e-05,1.24381710e-04,4.79979280e-05,570
1,62,9.17903162e-05,1.15544308e-05,4.93698499e-05,477
1,63,1.48820227e-05,3.75262098e-05,4.88622572e-05,667
1,64,6.37994599e-05,5.19759597e-05,5.01954564e-05,831
1,65,8.85157424e-05,6.68069843e-05,5.18052220e-05,2403
1,66,7.88964098e-05,5.45612565e-05,5.21138609e-05,783
1,67,5.11696780e-05,2.51932743e-05,5.19685527e-05,1038
1,68,1.39883896e-05,5.08966696e-05,5.25346841e-05,445
1,69,1.18051692e-04,2.80669956e-05,5.25275645e-05,715
1,70,6.98524818e-05,6.23388041e-05,5.28855053e-05,1083
1,71,5.32857193e-05,9.86048180e-05,5.23561976e-05,478
1,72,1.46305847e-05,9.98851829e-05,5.30726466e-05,997
1,73,3.98198172e-05,3.27447269e-05,5.29601639e-05,755
1,74,6.70238514e-05,8.92496100e-05,5.31130499e-05,587
1,75,5.29548452e-05,1.02108577e-04,5.30471298e-05,854
1,76,9.79547403e-05,6.19632046e-05,5.31499500e-05,39
1,77,4.22277935e-06,8.50983852e-05,5.32708109e-05,43
1,78,7.84908407e-05,5.51382873e-05,5.55000006e-05,13
1,79,8.69505311e-05,6.71760208e-05,5.65000046e-05,11
2,1,2.57001884e-05,2.71381105e-05,5.95934239e-07,709
2,2,8.43090020e-05,6.29278729e-05,1.27520354e-06,754
2,3,2.20657275e-05,8.53886086e-05,8.40437053e-07,718
2,4,8.34997481e-05,8.99064617e-05,3.06403678e-07,311
2,5,1.22059646e-04,9.14883276e-05,3.52046982e-06,2156
2,6,1.01447709e-04,1.10689616e-04,8.83524706e-07,1294
2,7,9.30011010e-05,1.11973335e-04,1.83835925e-06,1054
2,8,1.87431597e-05,1.14608672e-04,6.96220297e-07,785
2,9,1.01344689e-04,1.09690489e-04,4.41669999e-06,19
2,10,4.93800617e-05,1.42305034e-05,7.91832736e-06,1458
2,11,9.95798619e-05,4.60767842e-05,8.04177671e-06,1849
2,12,1.38256393e-04,3.52687239e-05,6.49999947e-06,12
2,13,7.92095525e-05,4.49865220e-05,8.47125193e-06,491
2,14,1.06350686e-04,1.07088701e-04,8.62870820e-06,618
2,15,1.21026023e-04,7.64764482e-05,1.08613795e-05,1038
2,16,1.35834098e-05,2.49418554e-05,1.12871321e-05,606
2,17,8.20998175e-05,6.73920367e-05,1.83716293e-05,6663
2,18,1.20811501e-05,3.93449118e-05,1.51246250e-05,606
2,19,1.31253022e-04,5.70096818e-05,1.74955258e-05,2589
2,20,1.00273282e-04,1.20970704e-04,1.54295140e-05,538
2,21,2.84575908e-05,1.03871658e-04,1.67533944e-05,98
2,22,7.18398996e-06,7.09978849e-05,1.83885368e-05,390
2,23,1.27855979e-04,2.66405223e-05,2.17877769e-05,650
2,24,7.53797503e-05,1.23917285e-04,2.20496240e-05,1468
2,25,1.39902462e-04,1.67338021e-05,2.26735738e-05,116
2,26,1.05444829e-04,3.84028681e-05,2.59083445e-05,2025
2,27,8.26993783e-05,6.70493391e-05,2.30000005e-05,24
2,28,5.42315393e-05,8.60025611e-05,2.66555617e-05,1260
2,29,2.56210842e-05,1.28578045e-04,2.76573301e-05,1402
2,30,9.86499072e-05,1.13146752e-05,2.72388297e-05,224
2,31,9.36248616e-05,5.33643870e-05,3.02108583e-05,1279
2,32,1.11949128e-04,3.57725185e-05,3.00022275e-05,810
2,33,4.13699854e-05,1.33009846e-04,3.21601437e-05,2423
2,34,1.08298831e-04,2.26106531e-05,3.19278333e-05,1306
2,35,7.61567935e-05,5.54135477e-05,3.48004396e-05,4731
2,36,5.73073303e-05,8.67238632e-05,3.12105367e-05,566
2,37,6.54252071e-05,1.35177455e-04,3.33566350e-05,959
2,38,8.85653280e-05,1.13762326e-05,3.28792557e-05,204
2,39,5.24948409e-05,2.84585803e-05,3.30237890e-05,409
2,40,1.40713437e-05,5.31318074e-05,3.57043973e-05,1603
2,41,5.08174671e-05,6.36245313e-05,3.40482366e-05,358
2,42,1.88948052e-05,5.68488358e-05,3.50315386e-05,709
2,43,7.06478822e-05,5.37556043e-05,3.70531598e-05,1803
2,44,3.99888013e-05,2.51052711e-06,3.72856557e-05,212
2,45,2.85912993e-05,2.14131869e-05,3.73364637e-05,487
2,46,1.15850184e-04,4.23888559e-05,4.10020039e-05,2875
2,47,1.37093492e-04,1.13406561e-04,4.14462702e-05,1086
2,48,1.16303954e-05,3.08975978e-05,4.10165667e-05,817
2,49,1.75517616e-05,7.09662418e-05,4.15446011e-05,714
2,50,4.41845186e-05,1.04835468e-04,4.14565002e-05,849
2,51,1.13177630e-04,2.45155043e-05,4.21020886e-05,842
2,52,4.56536836e-05,1.24596612e-04,4.52999811e-05,2997
2,53,3.36105659e-05,9.03224573e-05,4.44271136e-05,1408
2,54,5.00885399e-05,9.04184926e-05,4.36838382e-05,1161
2,55,1.12953443e-04,1.29750057e-04,4.44028010e-05,578
2,56,9.20749953e-05,1.18088901e-04,4.54753208e-05,1053
2,57,5.40501678e-05,1.14953782e-05,4.66575730e-05,514
2,58,7.80094488e-05,1.24406433e-04,4.77418907e-05,676
2,59,9.18211081e-05,1.15282646e-05,4.92588697e-05,623
2,60,1.40733664e-05,3.74725932e-05,4.88265287e-05,750
2,61,5.12800252e-05,8.94754412e-05,4.75459092e-05,41
2,62,6.42560772e-05,5.12339357e-05,5.00997485e-05,832
2,63,8.87516580e-05,6.64837280e-05,5.14395397e-05,2378
2,64,5.15031134e-05,2.50195390e-05,5.20978829e-05,1325
2,65,1.39631738e-05,5.06686774e-05,5.23307535e-05,501
2,66,6.98883086e-05,6.23261512e-05,5.27577868e-05,1129
2,67,5.27024786e-05,9.93756184e-05,5.25136929e-05,635
2,68,1.42170802e-05,1.00142744e-04,5.28868368e-05,1427
2,69,1.17892232e-04,2.78014177e-05,5.24748830e-05,609
2,70,7.96734603e-05,5.52807469e-05,5.26353688e-05,339
2,71,4.00565841e-05,3.22749365e-05,5.30490361e-05,889
2,72,6.70607988e-05,8.90223091e-05,5.31605219e-05,541
2,73,5.32208614e-05,1.02287922e-04,5.31354090e-05,798
2,74,7.70715196e-05,7.13193658e-05,5.31853511e-05,236
2,75,4.17788942e-06,8.49932985e-05,5.32654158e-05,82
2,76,5.40652763e-05,1.00698810e-04,5.82421890e-05,67
3,1,2.58334840e-05,2.69994143e-05,6.30198144e-07,686
3,2,8.46590628e-05,6.37781995e-05,7.06409025e-07,575
3,3,2.20107904e-05,8.54500104e-05,8.54629263e-07,787
3,4,8.34492603e-05,8.99308288e-05,2.74572955e-07,260
3,5,1.22250378e-04,9.15701967e-05,4.05478431e-06,2919
3,6,1.01426078e-04,1.10739740e-04,9.41540520e-07,1181
3,7,9.31452378e-05,1.11839938e-04,1.75689183e-06,1072
3,8,1.86853849e-05,1.14625189e-04,9.22056188e-07,1013
3,9,8.62070810e-05,6.39460341e-05,4.24282416e-06,76
3,10,4.96848807e-05,1.46851417e-05,8.28028442e-06,1695
3,11,1.00189849e-04,4.59817384e-05,8.10636993e-06,1696
3,12,7.96066670e-05,4.45828773e-05,8.40521625e-06,682
3,13,1.06477710e-04,1.07085223e-04,8.66822847e-06,574
3,14,1.22484082e-04,9.14794509e-05,8.64646154e-06,49
3,15,1.37506477e-05,2.49811455e-05,1.12752969e-05,759
3,16,1.21183446e-04,7.59146424e-05,1.08701779e-05,902
3,17,4.95239728e-05,1.49797761e-05,1.15000012e-05,30
3,18,8.21817448e-05,6.74669354e-05,1.85162717e-05,6587
3,19,1.19457354e-05,3.93016307e-05,1.50106816e-05,403
3,20,1.31383218e-04,5.69978147e-05,1.77093389e-05,2525
3,21,1.00494181e-04,1.21085381e-04,1.55525595e-05,431
3,22,7.51660082e-06,7.13852278e-05,1.79620056e-05,732
3,23,2.86762097e-05,1.04101702e-04,1.65809724e-05,150
3,24,7.49493556e-05,1.24349899e-04,2.14175598e-05,1802
3,25,1.27730833e-04,2.72768193e-05,2.16938897e-05,464
3,26,1.39034310e-04,1.66853279e-05,2.30629175e-05,102
3,27,1.05465697e-04,3.82250219e-05,2.58236523e-05,1848
3,28,8.25906609e-05,6.73639370e-05,2.29999987e-05,14
3,29,5.42848102e-05,8.60510336e-05,2.65809504e-05,1089
3,30,2.55836894e-05,1.28695639e-04,2.76583942e-05,1224
3,31,9.87201347e-05,1.12488497e-05,2.69188295e-05,223
3,32,7.36368238e-05,5.50541008e-05,2.78062871e-05,116
3,33,1.11614441e-04,3.55379234e-05,2.97792831e-05,739
3,34,9.31116665e-05,5.32754020e-05,3.00619740e-05,1054
3,35,7.58462265e-05,5.52121855e-05,3.46144188e-05,5308
3,36,4.14466922e-05,1.32982139e-04,3.20393810e-05,2577
3,37,5.72774406e-05,8.67697963e-05,3.12671364e-05,625
3,38,1.08467801e-04,2.27913752e-05,3.19145001e-05,1036
3,39,6.52453455e-05,1.34844129e-04,3.36583980e-05,875
3,40,5.26149815e-05,2.85304923e-05,3.28664864e-05,375
3,41,8.85414411e-05,1.13204569e-05,3.30498042e-05,144
3,42,1.11618894e-04,3.55343873e-05,3.25000001e-05,32
3,43,5.08591365e-05,6.36980185e-05,3.42421008e-05,441
3,44,1.89313014e-05,5.67980424e-05,3.50040318e-05,885
3,45,1.39495387e-05,5.32792910e-05,3.60262711e-05,763
3,46,7.07432555e-05,5.35949039e-05,3.67879802e-05,1387
3,47,7.84947315e-06,6.37911435e-05,3.72984614e-05,173
3,48,2.87126586e-05,2.14365737e-05,3.73037619e-05,435
3,49,3.94092422e-05,2.42201122e-06,3.69999980e-05,13
3,50,1.15861003e-04,4.24394457e-05,4.01204525e-05,1119
3,51,1.20906725e-05,3.05852955e-05,4.09810345e-05,1060
3,52,1.75863224e-05,7.11856410e-05,4.17153315e-05,822
3,53,4.41797565e-05,1.04714767e-04,4.14223032e-05,961
3,54,1.13103240e-04,2.43955456e-05,4.22248741e-05,795
3,55,1.37508425e-04,1.13528506e-04,4.24153732e-05,196
3,56,5.04715608e-05,9.07443318e-05,4.32933339e-05,668
3,57,4.52113709e-05,1.24721468e-04,4.58422583e-05,3228
3,58,3.35305376e-05,9.02808606e-05,4.43370773e-05,1004
3,59,9.19170052e-05,1.18168478e-04,4.53041503e-05,1167
3,60,1.12326430e-04,1.30251559e-04,4.42768214e-05,515
3,61,5.39767279e-05,1.16153387e-05,4.65206067e-05,856
3,62,8.92637036e-05,6.65698099e-05,5.13768791e-05,2780
3,63,7.69648323e-05,1.24292244e-04,4.75035085e-05,909
3,64,2.07961398e-06,4.59645998e-05,4.67895588e-05,31
3,65,9.20480452e-05,1.14431350e-05,4.95635977e-05,678
3,66,1.34645607e-05,3.75796590e-05,4.86736935e-05,794
3,67,6.46110275e-05,5.07966397e-05,4.98805020e-05,901
3,68,4.15897957e-05,6.86508974e-06,4.96981629e-05,60
3,69,5.19112691e-05,2.47149728e-05,5.19334098e-05,1136
3,70,1.40218744e-05,5.07797959e-05,5.24102943e-05,689
3,71,6.99771554e-05,6.22445004e-05,5.27462980e-05,1065
3,72,5.22727678e-05,9.99538024e-05,5.26792755e-05,844
3,73,1.41627597e-05,1.00355319e-04,5.27939083e-05,1159
3,74,1.17803036e-04,2.75654329e-05,5.25131727e-05,581
3,75,3.99690289e-05,3.20034487e-05,5.28624332e-05,872
3,76,8.03223884e-05,5.60244735e-05,5.30740253e-05,645
3,77,6.70981754e-05,8.87058486e-05,5.32528793e-05,567
3,78,5.39544853e-05,1.02422127e-04,5.30649631e-05,783
3,79,9.78054304e-05,6.19302082e-05,5.33984639e-05,121
3,80,4.09161021e-06,8.49893768e-05,5.32957310e-05,116
4,1,2.58955097e-05,2.69420052e-05,5.45854448e-07,563
4,2,8.47376505e-05,6.48142450e-05,6.69698920e-07,435
4,3,2.20407746e-05,8.54626851e-05,7.65409197e-07,601
4,4,8.33720333e-05,8.99409933e-05,2.88793132e-07,350
4,5,1.01383426e-04,1.10787580e-04,9.27560563e-07,1053
4,6,9.32099720e-05,1.11774665e-04,1.65903464e-06,963
4,7,1.87095138e-05,1.14493982e-04,7.78999890e-07,941
4,8,1.22443074e-04,9.15731944e-05,4.44683110e-06,2522
4,9,8.37306943e-05,6.37258054e-05,1.60990260e-06,35
4,10,8.62941160e-05,6.59432990e-05,4.93530797e-06,130
4,11,1.00755737e-04,4.62902244e-05,7.85190787e-06,1829
4,12,5.00310889e-05,1.53239926e-05,8.52357516e-06,1127
4,13,8.01093556e-05,4.41127486e-05,8.29855890e-06,556
4,14,1.06468113e-04,1.06863699e-04,8.47247429e-06,621
4,15,1.21260608e-04,7.55817382e-05,1.07233300e-05,976
4,16,1.38199575e-05,2.48880224e-05,1.13075885e-05,542
4,17,1.20019295e-05,3.90289388e-05,1.51985787e-05,690
4,18,8.21766516e-05,6.74204275e-05,1.85069239e-05,6161
4,19,1.00378275e-04,1.21012308e-04,1.54429199e-05,447
4,20,1.31356457e-04,5.67582538e-05,1.78192167e-05,2008
4,21,2.87268922e-05,1.04140869e-04,1.66016634e-05,310
4,22,7.98636211e-06,7.20639000e-05,1.79157760e-05,299
4,23,1.22256770e-05,3.92208240e-05,1.79999970e-05,38
4,24,7.45890211e-05,1.24722370e-04,2.06531786e-05,1310
4,25,1.27759035e-04,2.79694941e-05,2.12518717e-05,920
4,26,7.43590572e-05,5.50392615e-05,2.22488343e-05,14
4,27,1.38420772e-04,1.67051840e-05,2.35978478e-05,118
4,28,1.05507403e-04,3.82200051e-05,2.58905238e-05,1984
4,29,5.43541646e-05,8.62471716e-05,2.66931584e-05,833
4,30,9.87436215e-05,1.12054095e-05,2.70484998e-05,299
4,31,2.56711719e-05,1.28681204e-04,2.78332482e-05,1153
4,32,7.55380752e-05,5.50381665e-05,3.41366722e-05,4255
4,33,1.11183967e-04,3.53620599e-05,2.98538907e-05,1003
4,34,9.26260327e-05,5.32537852e-05,2.99966559e-05,1008
4,35,4.15098839e-05,1.33070978e-04,3.22339292e-05,2660
4,36,1.08516899e-04,2.28446042e-05,3.18820494e-05,1513
4,37,5.71806922e-05,8.69440337e-05,3.12244301e-05,505
4,38,6.49000067e-05,1.34458489e-04,3.42370222e-05,1057
4,39,8.85744812e-05,1.12744983e-05,3.31569245e-05,267
4,40,5.26766125e-05,2.86505656e-05,3.29796276e-05,306
4,41,9.28333684e-05,5.30129146e-05,3.25000001e-05,45
4,42,5.09293386e-05,6.37334451e-05,3.42149069e-05,457
4,43,1.90640094e-05,5.67419338e-05,3.49366201e-05,958
4,44,1.37731822e-05,5.33802740e-05,3.60595986e-05,728
4,45,7.08475491e-05,5.34939463e-05,3.68741348e-05,1462
4,46,2.85858823e-05,2.14440606e-05,3.73292278e-05,283
4,47,7.85930843e-06,6.34620155e-05,3.73725488e-05,62
4,48,1.15812138e-04,4.20031538e-05,4.01796315e-05,1104
4,49,1.29496320e-05,3.06197544e-05,4.05528044e-05,1035
4,50,1.76283247e-05,7.12249966e-05,4.16166222e-05,830
4,51,4.42042619e-05,1.04689520e-04,4.14517126e-05,997
4,52,1.36769653e-04,1.14007460e-04,4.07447951e-05,69
4,53,1.13096561e-04,2.45601495e-05,4.22207013e-05,868
4,54,1.11853515e-04,1.30590168e-04,4.36990813e-05,716
4,55,5.05511598e-05,9.08374350e-05,4.32211855e-05,333
4,56,9.17250582e-05,1.18267009e-04,4.50938460e-05,1217
4,57,3.34185170e-05,9.01489766e-05,4.42812161e-05,762
4,58,7.33198540e-05,5.51044504e-05,4.35653092e-05,128
4,59,1.37795709e-04,1.13950839e-04,4.35984766e-05,26
4,60,4.52326312e-05,1.24732484e-04,4.63848883e-05,2652
4,61,5.40836445e-05,1.14779341e-05,4.67640675e-05,927
4,62,7.63252247e-05,1.24204817e-04,4.73884866e-05,1034
4,63,1.14791801e-04,2.49264467e-05,4.67194041e-05,63
4,64,5.15172360e-05,8.95046178e-05,4.73698346e-05,68
4,65,9.21222527e-05,1.13525630e-05,5.00858296e-05,767
4,66,1.24540111e-05,3.75523960e-05,4.88177684e-05,590
4,67,6.48464484e-05,5.03178017e-05,4.96714310e-05,750
4,68,8.93512042e-05,6.68914363e-05,5.14239982e-05,2629
4,69,1.40227075e-05,5.07834993e-05,5.23743438e-05,754
4,70,5.20230860e-05,2.46542040e-05,5.19073437e-05,1048
4,71,7.00014716e-05,6.22745792e-05,5.26674849e-05,978
4,72,1.17514624e-04,2.75941566e-05,5.24101306e-05,373
4,73,1.41225746e-05,1.00610036e-04,5.27280754e-05,944
4,74,3.99586097e-05,3.12751690e-05,5.29173121e-05,670
4,75,8.06684038e-05,5.64713773e-05,5.31526821e-05,626
4,76,6.71700327e-05,8.84349065e-05,5.32496597e-05,446
4,77,5.17508488e-05,1.00813115e-04,5.27630291e-05,469
4,78,5.44201721e-05,1.02584883e-04,5.31399382e-05,744
4,79,9.78088283e-05,6.19016500e-05,5.32455306e-05,36
4,80,4.10965777e-06,8.50733850e-05,5.33210987e-05,153
5,1,2.59084281e-05,2.69270859e-05,5.78859272e-07,631
5,2,8.50345823e-05,6.58280260e-05,1.32239575e-06,700
5,3,2.21048431e-05,8.54005048e-05,8.17068212e-07,509
5,4,8.34161910e-05,8.99658044e-05,2.77306356e-07,240
5,5,1.01321442e-04,1.10893656e-04,9.20063769e-07,725
5,6,9.30788156e-05,1.11938883e-04,1.46109471e-06,827
5,7,1.88323356e-05,1.14486131e-04,7.54369466e-07,898
5,8,1.22575293e-04,9.17586076e-05,4.53688563e-06,2163
5,9,8.64185349e-05,6.61084268e-05,5.42056750e-06,205
5,10,8.18687986e-05,6.42749437e-05,5.06007927e-06,99
5,11,1.01234946e-04,4.61457093e-05,7.66115318e-06,1774
5,12,8.08247860e-05,4.38318493e-05,7.77872265e-06,774
5,13,5.01901777e-05,1.55678244e-05,9.16547651e-06,2084
5,14,1.38646283e-04,3.51839553e-05,7.23607309e-06,36
5,15,1.05095874e-04,4.61582567e-05,7.22374216e-06,46
5,16,8.11357459e-05,6.39665013e-05,8.59696684e-06,379
5,17,1.06380860e-04,1.06887637e-04,8.52348876e-06,634
5,18,1.21344761e-04,7.50674953e-05,1.08475797e-05,852
5,19,1.35703067e-05,2.47596199e-05,1.13945607e-05,614
5,20,1.00848774e-04,4.66536621e-05,1.05000026e-05,27
5,21,1.01336576e-04,4.60123192e-05,1.20000022e-05,19
5,22,8.23835144e-05,6.72548849e-05,1.81708147e-05,6213
5,23,1.19952510e-05,3.90146270e-05,1.54624413e-05,693
5,24,1.00442310e-04,1.20905635e-04,1.53414603e-05,439
5,25,1.31025168e-04,5.66731287e-05,1.79325943e-05,2140
5,26,2.86612158e-05,1.04178602e-04,1.64708890e-05,392
5,27,8.25033203e-06,7.25184582e-05,1.80872448e-05,514
5,28,7.42893026e-05,1.25036517e-04,2.00874183e-05,687
5,29,1.27641833e-04,2.86243921e-05,2.05807064e-05,556
5,30,1.05557214e-04,3.82116959e-05,2.58856671e-05,1790
5,31,7.33785128e-05,5.45621515e-05,2.69841948e-05,245
5,32,5.42642665e-05,8.60341970e-05,2.66642928e-05,1122
5,33,2.56578369e-05,1.28627988e-04,2.77687086e-05,1365
5,34,9.87638996e-05,1.14018676e-05,2.68549538e-05,256
5,35,1.10824323e-04,3.49227121e-05,2.99510793e-05,1328
5,36,9.20714665e-05,5.31204132e-05,2.99414442e-05,1017
5,37,1.08561253e-04,2.27714645e-05,3.17496488e-05,1669
5,38,4.15369868e-05,1.33050955e-04,3.24077555e-05,2502
5,39,7.44938297e-05,5.40083274e-05,3.07149348e-05,834
5,40,5.72910576e-05,8.70015429e-05,3.12522279e-05,598
5,41,8.86781490e-05,1.13195883e-05,3.30214425e-05,340
5,42,5.27080883e-05,2.85890364e-05,3.29902978e-05,263
5,43,6.47414781e-05,1.34234273e-04,3.45668268e-05,948
5,44,1.91971722e-05,5.66333802e-05,3.48103058e-05,921
5,45,5.10242826e-05,6.38147540e-05,3.42534840e-05,569
5,46,7.09021551e-05,5.34059436e-05,3.66944732e-05,1246
5,47,1.40085767e-05,5.33641796e-05,3.60771155e-05,519
5,48,7.61422998e-05,5.50948680e-05,3.68355395e-05,1358
5,49,2.86160612e-05,2.14573611e-05,3.72892318e-05,320
5,50,7.55042356e-06,6.19324564e-05,3.67872562e-05,33
5,51,1.15895098e-04,4.17167103e-05,3.98307384e-05,2685
5,52,1.36314775e-05,3.02907083e-05,4.03177619e-05,961
5,53,4.42145938e-05,1.04616163e-04,4.14266615e-05,1070
5,54,1.37340117e-04,1.14101342e-04,4.20748074e-05,968
5,55,1.77513793e-05,7.11251414e-05,4.14677597e-05,622
5,56,1.13135400e-04,2.46470281e-05,4.19381431e-05,855
5,57,1.11311492e-04,1.31029257e-04,4.34976209e-05,523
5,58,5.02775656e-05,9.06068963e-05,4.33773675e-05,1003
5,59,9.17806901e-05,1.18258497e-04,4.50398002e-05,1312
5,60,3.34501492e-05,9.00977902e-05,4.41854245e-05,879
5,61,7.33242341e-05,5.51135963e-05,4.35854345e-05,218
5,62,4.48679457e-05,1.24830767e-04,4.69856423e-05,3388
5,63,8.89145595e-05,6.76548589e-05,5.20489011e-05,5043
5,64,5.41613299e-05,1.13796668e-05,4.69377519e-05,355
5,65,1.14606621e-04,2.50192588e-05,4.63515862e-05,20
5,66,7.70388215e-05,1.24334096e-04,4.74679109e-05,249
5,67,7.49976170e-05,1.24223399e-04,4.69612278e-05,39
5,68,9.21312167e-05,1.14375434e-05,4.99119851e-05,1132
5,69,5.14808708e-05,8.94403638e-05,4.78693619e-05,37
5,70,1.15873181e-05,3.77054203e-05,4.87686775e-05,641
5,71,6.45688560e-05,5.06368269e-05,4.97291148e-05,893
5,72,1.38502555e-05,5.05746611e-05,5.25598261e-05,520
5,73,5.18780107e-05,2.48167707e-05,5.19095483e-05,1104
5,74,6.99335578e-05,6.21730869e-05,5.25377254e-05,999
5,75,1.16873605e-04,2.68153944e-05,5.25772703e-05,643
5,76,4.01079633e-05,3.05788308e-05,5.26785334e-05,967
5,77,1.40990869e-05,1.00914920e-04,5.27147058e-05,811
5,78,6.71510861e-05,8.82917520e-05,5.31687583e-05,462
5,79,5.07700133e-05,1.01556478e-04,5.30128345e-05,428
5,80,5.47558811e-05,1.02798826e-04,5.31634796e-05,720
5,81,8.09107805e-05,5.72599456e-05,5.32411941e-05,439
5,82,4.22411131e-06,8.51168006e-05,5.33193815e-05,252
5,83,7.01452082e-05,6.29687493e-05,5.53823229e-05,33
6,1,9.15807250e-05,3.58623674e-06,0.00000000e+00,32
6,2,2.58431573e-05,2.68032436e-05,3.15658525e-07,345
6,3,2.19796621e-05,8.54989921e-05,8.10432880e-07,611
6,4,8.34708480e-05,9.00042360e-05,2.39674819e-07,174
6,5,1.01173617e-04,1.10902707e-04,9.41696896e-07,474
6,6,9.30673195e-05,1.11836584e-04,1.52766086e-06,893
6,7,1.87880505e-05,1.14528433e-04,7.39392078e-07,827
6,8,8.48467898e-05,6.62010134e-05,9.04372541e-07,41
6,9,1.22711746e-04,9.18257574e-05,5.08891526e-06,3107
6,10,8.52906378e-05,6.76687851e-05,5.41187364e-06,1518
6,11,8.16098327e-05,6.45804466e-05,5.08311450e-06,183
6,12,1.01950871e-04,4.64014338e-05,7.27949191e-06,1878
6,13,8.14982413e-05,4.33263085e-05,7.74498494e-06,899
6,14,5.04247328e-05,1.61112439e-05,9.10522067e-06,1887
6,15,8.12181679e-05,6.40634826e-05,8.23587743e-06,419
6,16,1.06313135e-04,1.06929489e-04,8.47884075e-06,683
6,17,1.21636665e-04,7.45770449e-05,1.07563719e-05,1027
6,18,1.35342370e-05,2.45497085e-05,1.14368031e-05,567
6,19,8.24286835e-05,6.73526447e-05,1.80310126e-05,5959
6,20,1.00466823e-04,1.20907425e-04,1.54786885e-05,474
